t              u1             u2             u3
0.930047       1.000000       4.790140       3.000000
0.930380       1.000000       4.791139       3.000000
0.930713       1.000000       4.792139       3.000000
0.931046       1.000000       4.793138       3.000000
0.931379       1.000000       4.794137       3.000000
0.931712       1.000000       4.795137       3.000000
0.932045       1.000000       4.796136       3.000000
0.932378       1.000000       4.797135       3.000000
0.932712       1.000000       4.798135       3.000000
0.933045       1.000000       4.799134       3.000000
0.933378       1.000000       4.800133       3.000000
0.933711       1.000000       4.801133       3.000000
0.934044       1.000000       4.802132       3.000000
0.934377       1.000000       4.803131       3.000000
0.934710       1.000000       4.804131       3.000000
0.935043       1.000000       4.805130       3.000000
0.935376       1.000000       4.806129       3.000000
0.935710       1.000000       4.807129       3.000000
0.936043       1.000000       4.808128       3.000000
0.936376       1.000000       4.809127       3.000000
0.936709       1.000000       4.810127       3.000000
0.937042       1.000000       4.811126       3.000000
0.937375       1.000000       4.812125       3.000000
0.937708       1.000000       4.813125       3.000000
0.938041       1.000000       4.814124       3.000000
0.938374       1.000000       4.815123       3.000000
0.938708       1.000000       4.816123       3.000000
0.939041       1.000000       4.817122       3.000000
0.939374       1.000000       4.818121       3.000000
0.939707       1.000000       4.819121       3.000000
0.940040       1.000000       4.820120       3.000000
0.940373       1.000000       4.821119       3.000000
0.940706       1.000000       4.822119       3.000000
0.941039       1.000000       4.823118       3.000000
0.941372       1.000000       4.824117       3.000000
0.941706       1.000000       4.825117       3.000000
0.942039       1.000000       4.826116       3.000000
0.942372       1.000000       4.827115       3.000000
0.942705       1.000000       4.828115       3.000000
0.943038       1.000000       4.829114       3.000000
0.943371       1.000000       4.830113       3.000000
0.943704       1.000000       4.831113       3.000000
0.944037       1.000000       4.832112       3.000000
0.944370       1.000000       4.833111       3.000000
0.944704       1.000000       4.834111       3.000000
0.945037       1.000000       4.835110       3.000000
0.945370       1.000000       4.836109       3.000000
0.945703       1.000000       4.837109       3.000000
0.946036       1.000000       4.838108       3.000000
0.946369       1.000000       4.839107       3.000000
0.946702       1.000000       4.840107       3.000000
0.947035       1.000000       4.841106       3.000000
0.947368       1.000000       4.842105       3.000000
0.947702       1.000000       4.843105       3.000000
0.948035       1.000000       4.844104       3.000000
0.948368       1.000000       4.845103       3.000000
0.948701       1.000000       4.846103       3.000000
0.949034       1.000000       4.847102       3.000000
0.949367       1.000000       4.848101       3.000000
0.949700       1.000000       4.849101       3.000000
0.950033       1.000000       4.850100       3.000000
0.950366       1.000000       4.851099       3.000000
0.950700       1.000000       4.852099       3.000000
0.951033       1.000000       4.853098       3.000000
0.951366       1.000000       4.854097       3.000000
0.951699       1.000000       4.855097       3.000000
0.952032       1.000000       4.856096       3.000000
0.952365       1.000000       4.857095       3.000000
0.952698       1.000000       4.858095       3.000000
0.953031       1.000000       4.859094       3.000000
0.953364       1.000000       4.860093       3.000000
0.953698       1.000000       4.861093       3.000000
0.954031       1.000000       4.862092       3.000000
0.954364       1.000000       4.863091       3.000000
0.954697       1.000000       4.864091       3.000000
0.955030       1.000000       4.865090       3.000000
0.955363       1.000000       4.866089       3.000000
0.955696       1.000000       4.867089       3.000000
0.956029       1.000000       4.868088       3.000000
0.956362       1.000000       4.869087       3.000000
0.956696       1.000000       4.870087       3.000000
0.957029       1.000000       4.871086       3.000000
0.957362       1.000000       4.872085       3.000000
0.957695       1.000000       4.873085       3.000000
0.958028       1.000000       4.874084       3.000000
0.958361       1.000000       4.875083       3.000000
0.958694       1.000000       4.876083       3.000000
0.959027       1.000000       4.877082       3.000000
0.959360       1.000000       4.878081       3.000000
0.959694       1.000000       4.879081       3.000000
0.960027       1.000000       4.880080       3.000000
0.960360       1.000000       4.881079       3.000000
0.960693       1.000000       4.882079       3.000000
0.961026       1.000000       4.883078       3.000000
0.961359       1.000000       4.884077       3.000000
0.961692       1.000000       4.885077       3.000000
0.962025       1.000000       4.886076       3.000000
0.962358       1.000000       4.887075       3.000000
0.962692       1.000000       4.888075       3.000000
0.963025       1.000000       4.889074       3.000000
0.963358       1.000000       4.890073       3.000000
0.963691       1.000000       4.891073       3.000000
0.964024       1.000000       4.892072       3.000000
0.964357       1.000000       4.893071       3.000000
0.964690       1.000000       4.894071       3.000000
0.965023       1.000000       4.895070       3.000000
0.965356       1.000000       4.896069       3.000000
0.965690       1.000000       4.897069       3.000000
0.966023       1.000000       4.898068       3.000000
0.966356       1.000000       4.899067       3.000000
0.966689       1.000000       4.900067       3.000000
0.967022       1.000000       4.901066       3.000000
0.967355       1.000000       4.902065       3.000000
0.967688       1.000000       4.903065       3.000000
0.968021       1.000000       4.904064       3.000000
0.968354       1.000000       4.905063       3.000000
0.968688       1.000000       4.906063       3.000000
0.969021       1.000000       4.907062       3.000000
0.969354       1.000000       4.908061       3.000000
0.969687       1.000000       4.909061       3.000000
0.970020       1.000000       4.910060       3.000000
0.970353       1.000000       4.911059       3.000000
0.970686       1.000000       4.912059       3.000000
0.971019       1.000000       4.913058       3.000000
0.971352       1.000000       4.914057       3.000000
0.971686       1.000000       4.915057       3.000000
0.972019       1.000000       4.916056       3.000000
0.972352       1.000000       4.917055       3.000000
0.972685       1.000000       4.918055       3.000000
0.973018       1.000000       4.919054       3.000000
0.973351       1.000000       4.920053       3.000000
0.973684       1.000000       4.921053       3.000000
0.974017       1.000000       4.922052       3.000000
0.974350       1.000000       4.923051       3.000000
0.974684       1.000000       4.924051       3.000000
0.975017       1.000000       4.925050       3.000000
0.975350       1.000000       4.926049       3.000000
0.975683       1.000000       4.927049       3.000000
0.976016       1.000000       4.928048       3.000000
0.976349       1.000000       4.929047       3.000000
0.976682       1.000000       4.930047       3.000000
0.977015       1.000000       4.931046       3.000000
0.977348       1.000000       4.932045       3.000000
0.977682       1.000000       4.933045       3.000000
0.978015       1.000000       4.934044       3.000000
0.978348       1.000000       4.935043       3.000000
0.978681       1.000000       4.936043       3.000000
0.979014       1.000000       4.937042       3.000000
0.979347       1.000000       4.938041       3.000000
0.979680       1.000000       4.939041       3.000000
0.980013       1.000000       4.940040       3.000000
0.980346       1.000000       4.941039       3.000000
0.980680       1.000000       4.942039       3.000000
0.981013       1.000000       4.943038       3.000000
0.981346       1.000000       4.944037       3.000000
0.981679       1.000000       4.945037       3.000000
0.982012       1.000000       4.946036       3.000000
0.982345       1.000000       4.947035       3.000000
0.982678       1.000000       4.948035       3.000000
0.983011       1.000000       4.949034       3.000000
0.983344       1.000000       4.950033       3.000000
0.983678       1.000000       4.951033       3.000000
0.984011       1.000000       4.952032       3.000000
0.984344       1.000000       4.953031       3.000000
0.984677       1.000000       4.954031       3.000000
0.985010       1.000000       4.955030       3.000000
0.985343       1.000000       4.956029       3.000000
0.985676       1.000000       4.957029       3.000000
0.986009       1.000000       4.958028       3.000000
0.986342       1.000000       4.959027       3.000000
0.986676       1.000000       4.960027       3.000000
0.987009       1.000000       4.961026       3.000000
0.987342       1.000000       4.962025       3.000000
0.987675       1.000000       4.963025       3.000000
0.988008       1.000000       4.964024       3.000000
0.988341       1.000000       4.965023       3.000000
0.988674       1.000000       4.966023       3.000000
0.989007       1.000000       4.967022       3.000000
0.989340       1.000000       4.968021       3.000000
0.989674       1.000000       4.969021       3.000000
0.990007       1.000000       4.970020       3.000000
0.990340       1.000000       4.971019       3.000000
0.990673       1.000000       4.972019       3.000000
0.991006       1.000000       4.973018       3.000000
0.991339       1.000000       4.974017       3.000000
0.991672       1.000000       4.975017       3.000000
0.992005       1.000000       4.976016       3.000000
0.992338       1.000000       4.977015       3.000000
0.992672       1.000000       4.978015       3.000000
0.993005       1.000000       4.979014       3.000000
0.993338       1.000000       4.980013       3.000000
0.993671       1.000000       4.981013       3.000000
0.994004       1.000000       4.982012       3.000000
0.994337       1.000000       4.983011       3.000000
0.994670       1.000000       4.984011       3.000000
0.995003       1.000000       4.985010       3.000000
0.995336       1.000000       4.986009       3.000000
0.995670       1.000000       4.987009       3.000000
0.996003       1.000000       4.988008       3.000000
0.996336       1.000000       4.989007       3.000000
0.996669       1.000000       4.990007       3.000000
0.997002       1.000000       4.991006       3.000000
0.997335       1.000000       4.992005       3.000000
0.997668       1.000000       4.993005       3.000000
0.998001       1.000000       4.994004       3.000000
0.998334       1.000000       4.995003       3.000000
0.998668       1.000000       4.996003       3.000000
0.999001       1.000000       4.997002       3.000000
0.999334       1.000000       4.998001       3.000000
0.999667       1.000000       4.999001       3.000000
1.000000       1.000000       5.000000       3.000000

Iterations quantity is 3003
